InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
572466,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,10/24/2011 13:28,0.79,14997.0,United Kingdom
569030,48184,DOORMAT ENGLISH ROSE ,40,9/30/2011 10:27,8.0,17450.0,United Kingdom
564820,23346,SPACEBOY BEAKER,1,8/30/2011 12:16,2.46,,United Kingdom
556106,23049,RECYCLED ACAPULCO MAT RED,5,6/8/2011 16:54,8.25,14056.0,United Kingdom
562264,23288,GREEN VINTAGE SPOT BEAKER,1,8/3/2011 16:14,1.63,,United Kingdom
569257,23426,METAL SIGN DROP YOUR PANTS,24,10/3/2011 11:24,1.6,18102.0,United Kingdom
578697,22274,FELTCRAFT DOLL EMILY,6,11/25/2011 10:03,2.95,14132.0,United Kingdom
554123,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,5/22/2011 15:44,3.75,16818.0,United Kingdom
543028,22766,PHOTO FRAME CORNICE,8,2/2/2011 15:09,2.95,14443.0,United Kingdom
572035,22568,FELTCRAFT CUSHION OWL,24,10/20/2011 12:03,3.39,14646.0,Netherlands
580673,23118,PARISIENNE JEWELLERY DRAWER ,2,12/5/2011 14:30,7.5,13089.0,United Kingdom
548991,21070,VINTAGE BILLBOARD MUG ,1,4/5/2011 13:48,1.25,16915.0,United Kingdom
576734,22574,HEART WOODEN CHRISTMAS DECORATION,12,11/16/2011 12:42,0.85,17680.0,United Kingdom
577033,22695,WICKER WREATH SMALL,2,11/17/2011 13:16,1.45,17797.0,United Kingdom
565915,21803,CHRISTMAS TREE STAR DECORATION,10,9/7/2011 15:52,0.42,15752.0,United Kingdom
569739,21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,6,10/6/2011 10:48,2.95,14911.0,EIRE
571890,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,10/19/2011 14:05,8.25,16826.0,United Kingdom
574720,22467,GUMBALL COAT RACK,2,11/6/2011 14:39,2.55,14547.0,United Kingdom
555324,20711,JUMBO BAG TOYS ,1,6/2/2011 11:02,4.13,,United Kingdom
576836,22983,CARD BILLBOARD FONT,24,11/16/2011 15:14,0.42,16191.0,United Kingdom
540387,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,1/6/2011 17:58,1.25,16306.0,United Kingdom
545304,21937,STRAWBERRY   PICNIC BAG,5,3/1/2011 12:51,2.95,16212.0,United Kingdom
571284,21313,GLASS HEART T-LIGHT HOLDER ,12,10/16/2011 14:07,0.85,14562.0,United Kingdom
566580,22625,RED KITCHEN SCALES,2,9/13/2011 13:46,8.5,12822.0,United Kingdom
558237,22962,JAM JAR WITH PINK LID,6,6/27/2011 15:04,0.85,12867.0,United Kingdom
556475,22487,WHITE WOOD GARDEN PLANT LADDER,1,6/12/2011 12:03,9.95,18109.0,United Kingdom
574074,23405,HOME SWEET HOME 2 DRAWER CABINET,1,11/2/2011 15:33,10.79,,United Kingdom
552638,21259,VICTORIAN SEWING BOX SMALL ,2,5/10/2011 13:00,5.95,17700.0,United Kingdom
573897,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,12,11/1/2011 14:29,2.95,16729.0,United Kingdom
543448,22069,BROWN  PIRATE TREASURE CHEST ,1,2/8/2011 12:12,4.13,,United Kingdom
558194,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,6/27/2011 12:28,3.95,14583.0,United Kingdom
550035,20711,JUMBO BAG TOYS ,10,4/14/2011 11:48,2.08,15039.0,United Kingdom
580729,23370,SET 36 COLOURING PENCILS DOILY,2,12/5/2011 17:24,2.46,,United Kingdom
C548460,22426,ENAMEL WASH BOWL CREAM,-4,3/31/2011 11:58,3.75,16801.0,United Kingdom
571105,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,3,10/13/2011 16:01,1.25,17614.0,United Kingdom
573323,84406B,CREAM CUPID HEARTS COAT HANGER,2,10/30/2011 10:54,4.15,15708.0,United Kingdom
576848,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,4,11/16/2011 15:38,0.39,15051.0,United Kingdom
558809,22469,HEART OF WICKER SMALL,1,7/4/2011 11:10,4.13,,United Kingdom
571837,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,10/19/2011 12:11,1.65,16470.0,United Kingdom
578703,22208,WOOD STAMP SET THANK YOU,4,11/25/2011 11:02,0.83,17385.0,United Kingdom
557937,22269,EGG CUP NATURAL CHICKEN,2,6/23/2011 15:30,0.83,,United Kingdom
573629,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/31/2011 15:30,2.89,12522.0,Germany
576511,23534,WALL ART STOP FOR TEA ,3,11/15/2011 12:07,5.95,13846.0,United Kingdom
552229,21121,SET/10 RED POLKADOT PARTY CANDLES,1,5/6/2011 15:40,2.46,,United Kingdom
567671,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,7,9/21/2011 15:34,7.46,,United Kingdom
576837,22107,PIZZA PLATE IN BOX,6,11/16/2011 15:16,3.29,,United Kingdom
553565,21874,GIN AND TONIC MUG,12,5/18/2011 9:01,1.25,17505.0,United Kingdom
558837,22196,SMALL HEART MEASURING SPOONS,1,7/4/2011 11:58,1.63,,United Kingdom
549153,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,4/6/2011 15:47,1.65,13771.0,United Kingdom
558714,16259,PIECE OF CAMO STATIONERY SET,108,7/1/2011 13:17,0.08,17888.0,United Kingdom
575330,21930,JUMBO STORAGE BAG SKULLS,10,11/9/2011 13:50,2.08,15152.0,United Kingdom
562024,40016,CHINESE DRAGON PAPER LANTERNS,1,8/1/2011 16:07,8.29,,United Kingdom
571317,84992,72 SWEETHEART FAIRY CAKE CASES,3,10/17/2011 10:48,0.55,17377.0,United Kingdom
560690,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,7/20/2011 12:00,0.85,16807.0,United Kingdom
563656,23012,GLASS APOTHECARY BOTTLE PERFUME,4,8/18/2011 10:48,3.95,15615.0,United Kingdom
544060,90200D,PINK SWEETHEART BRACELET,3,2/15/2011 13:08,4.25,13623.0,United Kingdom
573122,21936,RED RETROSPOT PICNIC BAG,1,10/27/2011 16:23,2.95,14357.0,United Kingdom
546384,21239,PINK  POLKADOT CUP,1,3/11/2011 13:03,0.85,15311.0,United Kingdom
551421,22502,PICNIC BASKET WICKER SMALL,3,4/28/2011 14:04,5.95,14077.0,United Kingdom
566952,46118,FUNKY MONKEY CUSHION COVER,1,9/15/2011 16:37,4.13,,United Kingdom
581492,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,12/9/2011 10:03,1.25,,United Kingdom
543013,15044B,BLUE PAPER PARASOL ,1,2/2/2011 13:35,5.79,,United Kingdom
566729,22384,LUNCH BAG PINK POLKADOT,1,9/14/2011 13:23,1.65,14562.0,United Kingdom
580677,23332,IVORY WICKER HEART LARGE,3,12/5/2011 14:40,1.65,16200.0,United Kingdom
550480,22520,CHILDS GARDEN TROWEL BLUE ,4,4/18/2011 14:05,0.85,13069.0,United Kingdom
538155,21164,HOME SWEET HOME METAL SIGN ,1,12/9/2010 16:52,2.95,16907.0,United Kingdom
567139,21733,RED HANGING HEART T-LIGHT HOLDER,32,9/16/2011 14:45,2.55,13563.0,United Kingdom
565967,21987,PACK OF 6 SKULL PAPER CUPS,36,9/8/2011 11:27,0.65,14646.0,Netherlands
578006,21485,RETROSPOT HEART HOT WATER BOTTLE,6,11/22/2011 12:40,4.95,13363.0,United Kingdom
555150,23169,CLASSIC GLASS COOKIE JAR,3,5/31/2011 15:53,4.15,,United Kingdom
543641,40003,WHITE BAMBOO RIBS LAMPSHADE,6,2/10/2011 17:19,1.25,14555.0,United Kingdom
575868,84692,BOX OF 24 COCKTAIL PARASOLS,25,11/11/2011 12:44,0.42,12985.0,United Kingdom
546007,21012,ANTIQUE ALL GLASS CANDLESTICK,6,3/8/2011 15:34,2.46,,United Kingdom
570167,23424,GINGHAM RECIPE BOOK BOX,4,10/7/2011 14:04,4.95,15615.0,United Kingdom
540977,22317,FIVE CATS HANGING DECORATION,4,1/12/2011 15:01,2.51,,United Kingdom
557115,20679,EDWARDIAN PARASOL RED,3,6/16/2011 16:47,5.95,14107.0,United Kingdom
548666,21498,RED RETROSPOT WRAP ,25,4/1/2011 14:58,0.42,13124.0,United Kingdom
538839,22366,DOORMAT AIRMAIL ,1,12/14/2010 13:10,7.95,14606.0,United Kingdom
559660,23310,BUBBLEGUM RING ASSORTED,108,7/11/2011 13:19,0.42,16701.0,United Kingdom
550264,23051,RECYCLED ACAPULCO MAT BLUE,2,4/15/2011 12:05,8.25,13426.0,United Kingdom
540848,22322,BIRD DECORATION GREEN POLKADOT,13,1/12/2011 9:26,0.81,,United Kingdom
575176,22544,MINI JIGSAW SPACEBOY,1,11/8/2011 18:29,0.83,,United Kingdom
560922,84992,72 SWEETHEART FAIRY CAKE CASES,24,7/21/2011 19:34,0.55,14911.0,EIRE
566258,23071,MARIE ANTOINETTE TRINKET BOX GOLD,1,9/11/2011 12:45,12.5,13124.0,United Kingdom
C577153,22096,PINK PAISLEY SQUARE TISSUE BOX ,-6,11/18/2011 9:54,0.39,13266.0,United Kingdom
545872,21755,LOVE BUILDING BLOCK WORD,2,3/7/2011 14:51,5.95,15752.0,United Kingdom
571746,23108,SET OF 10 LED DOLLY LIGHTS,2,10/19/2011 10:56,6.25,17043.0,United Kingdom
538641,84991,60 TEATIME FAIRY CAKE CASES,24,12/13/2010 14:36,0.55,15640.0,United Kingdom
537046,21363,HOME SMALL WOOD LETTERS,1,12/5/2010 10:58,4.95,18109.0,United Kingdom
537364,21027,,-70,12/6/2010 12:36,0.0,,United Kingdom
570830,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,10/12/2011 13:20,4.65,14852.0,United Kingdom
556484,22903,CALENDAR FAMILY FAVOURITES,2,6/12/2011 13:17,2.95,16938.0,United Kingdom
560776,22149,FELTCRAFT 6 FLOWER FRIENDS,6,7/21/2011 8:44,2.1,13995.0,United Kingdom
543518,85032A,ROMANTIC IMAGES GIFT WRAP SET,48,2/9/2011 11:21,2.1,12753.0,Japan
545670,22423,REGENCY CAKESTAND 3 TIER,16,3/6/2011 10:07,10.95,15465.0,United Kingdom
565151,22383,LUNCH BAG SUKI DESIGN ,10,9/1/2011 14:29,1.65,16923.0,United Kingdom
575477,23473,WOODLAND SMALL RED FELT HEART,3,11/9/2011 16:14,1.63,,United Kingdom
539736,22784,LANTERN CREAM GAZEBO ,2,12/21/2010 15:18,11.02,,United Kingdom
573276,22382,LUNCH BAG SPACEBOY DESIGN ,20,10/28/2011 13:14,1.65,13985.0,United Kingdom
539041,20725,LUNCH BAG RED RETROSPOT,4,12/15/2010 15:34,1.65,15456.0,United Kingdom
556482,21725,SWEETIES  STICKERS,12,6/12/2011 13:04,0.85,17242.0,United Kingdom
571846,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,10/19/2011 12:35,1.45,17841.0,United Kingdom
556237,22573,STAR WOODEN CHRISTMAS DECORATION,1,6/9/2011 15:34,1.63,,United Kingdom
563193,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,8/12/2011 16:30,10.79,,United Kingdom
579399,22439,6 ROCKET BALLOONS ,1,11/29/2011 12:09,0.65,13137.0,United Kingdom
537434,22094,RED RETROSPOT TISSUE BOX,1,12/6/2010 16:57,2.51,,United Kingdom
549299,22090,PAPER BUNTING RETROSPOT,6,4/8/2011 8:20,2.95,13995.0,United Kingdom
553184,21787,RAIN PONCHO RETROSPOT,1,5/15/2011 12:33,0.85,13232.0,United Kingdom
575603,22186,RED STAR CARD HOLDER,6,11/10/2011 12:29,1.95,18125.0,United Kingdom
555847,22994,TRAVEL CARD WALLET RETROSPOT,24,6/7/2011 13:27,0.42,14880.0,United Kingdom
557322,22561,WOODEN SCHOOL COLOURING SET,12,6/20/2011 9:04,1.65,17444.0,Canada
572240,22865,HAND WARMER OWL DESIGN,96,10/21/2011 15:18,1.85,13709.0,United Kingdom
571510,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,10/17/2011 15:37,2.89,18241.0,United Kingdom
555569,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,6/5/2011 15:29,2.89,12727.0,France
570258,20676,RED RETROSPOT BOWL,3,10/10/2011 9:56,2.46,,United Kingdom
567699,22782,SET 3 WICKER STORAGE BASKETS ,1,9/22/2011 9:16,24.95,17466.0,United Kingdom
553521,22683,FRENCH BLUE METAL DOOR SIGN 8,5,5/17/2011 14:35,0.0,,United Kingdom
580027,21563,RED HEART SHAPE LOVE BUCKET ,1,12/1/2011 12:01,2.95,14178.0,United Kingdom
568657,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,9/28/2011 12:22,4.95,16460.0,United Kingdom
563638,82600,NO SINGING METAL SIGN,4,8/18/2011 10:36,2.1,15311.0,United Kingdom
554278,23176,ABC TREASURE BOOK BOX ,4,5/23/2011 13:25,2.25,13831.0,United Kingdom
558632,22197,POPCORN HOLDER,36,6/30/2011 18:44,0.85,17930.0,United Kingdom
564647,22210,WOOD STAMP SET BEST WISHES,2,8/26/2011 13:56,0.83,17920.0,United Kingdom
540566,84836,ZINC METAL HEART DECORATION,4,1/10/2011 10:58,1.25,17811.0,United Kingdom
579403,85099B,JUMBO BAG RED RETROSPOT,20,11/29/2011 12:15,2.08,14503.0,United Kingdom
567062,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,9/16/2011 11:48,2.95,16108.0,United Kingdom
553856,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,5/19/2011 13:28,2.1,16813.0,United Kingdom
C572482,22154,ANGEL DECORATION 3 BUTTONS ,-3,10/24/2011 13:48,0.42,17314.0,United Kingdom
549881,22730,ALARM CLOCK BAKELIKE IVORY,4,4/12/2011 15:30,3.75,14032.0,United Kingdom
556467,22853,CAT BOWL VINTAGE CREAM,5,6/12/2011 11:17,3.25,13232.0,United Kingdom
538634,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,12/13/2010 13:28,1.25,14085.0,United Kingdom
575655,22572,ROCKING HORSE GREEN CHRISTMAS ,6,11/10/2011 14:28,0.85,16434.0,United Kingdom
569220,23510,MINI PLAYING CARDS GYMKHANA,2,10/2/2011 13:26,0.42,16007.0,United Kingdom
552683,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,5/10/2011 15:09,8.29,,United Kingdom
540504,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,4,1/9/2011 11:02,1.69,13668.0,United Kingdom
578149,22507,MEMO BOARD RETROSPOT  DESIGN,4,11/23/2011 11:11,10.79,,United Kingdom
543054,22083,PAPER CHAIN KIT RETROSPOT,12,2/3/2011 10:39,2.95,13394.0,United Kingdom
576618,21358,TOAST ITS - HAPPY BIRTHDAY,1,11/15/2011 17:00,0.83,,United Kingdom
561820,20802,SMALL GLASS SUNDAE DISH CLEAR,8,7/29/2011 16:00,3.29,,United Kingdom
575340,15056BL,EDWARDIAN PARASOL BLACK,12,11/9/2011 14:31,5.95,15485.0,United Kingdom
543713,22089,PAPER BUNTING VINTAGE PAISLEY,10,2/11/2011 11:46,4.13,,United Kingdom
580469,23256,CHILDRENS CUTLERY SPACEBOY ,1,12/4/2011 12:32,4.15,14583.0,United Kingdom
574918,23535,WALL ART BICYCLE SAFETY,1,11/7/2011 16:31,5.95,,France
571665,22553,PLASTERS IN TIN SKULLS,12,10/18/2011 12:59,1.65,12540.0,Spain
547068,21930,JUMBO STORAGE BAG SKULLS,10,3/20/2011 13:48,1.95,13985.0,United Kingdom
558812,21155,RED RETROSPOT PEG BAG,6,7/4/2011 11:35,2.55,16265.0,United Kingdom
557886,21125,SET 6 FOOTBALL CELEBRATION CANDLES,4,6/23/2011 13:39,1.25,17799.0,United Kingdom
538012,21242,RED RETROSPOT PLATE ,2,12/9/2010 12:32,1.69,14527.0,United Kingdom
563361,82578,KITCHEN METAL SIGN,24,8/15/2011 15:17,0.55,15315.0,United Kingdom
558096,22464,HANGING METAL HEART LANTERN,2,6/26/2011 13:24,1.65,15532.0,United Kingdom
562210,23306,SET OF 36 DOILIES PANTRY DESIGN,12,8/3/2011 13:10,1.45,13486.0,United Kingdom
550496,85232D,SET/3 DECOUPAGE STACKING TINS,4,4/18/2011 15:05,4.95,,United Kingdom
567863,35598A,,8,9/22/2011 14:03,0.0,,United Kingdom
C551015,22637,PIGGY BANK RETROSPOT ,-3,4/26/2011 11:06,2.1,12753.0,Japan
559055,20619,TROPICAL PASSPORT COVER ,1,7/5/2011 17:09,1.63,,United Kingdom
567959,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,9/23/2011 9:13,0.55,12516.0,Germany
540992,21327,SKULLS WRITING SET ,3,1/12/2011 16:57,1.65,17364.0,United Kingdom
565796,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/7/2011 10:07,2.08,14916.0,United Kingdom
548006,22241,GARLAND WOODEN HAPPY EASTER,12,3/29/2011 10:50,1.25,18226.0,United Kingdom
577050,22599,CHRISTMAS MUSICAL ZINC STAR,72,11/17/2011 13:59,0.29,14191.0,United Kingdom
578067,21993,FLORAL FOLK STATIONERY SET,5,11/22/2011 15:43,2.46,,United Kingdom
537809,21275,ZINC TOP  2 DOOR WOODEN SHELF ,1,12/8/2010 13:28,16.95,14217.0,United Kingdom
541783,84978,HANGING HEART JAR T-LIGHT HOLDER,36,1/21/2011 11:55,1.06,16618.0,United Kingdom
554512,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2,5/24/2011 15:54,2.46,,United Kingdom
571682,82581,TOILET METAL SIGN,1,10/18/2011 14:00,0.55,14179.0,United Kingdom
555705,22384,LUNCH BAG PINK POLKADOT,3,6/6/2011 15:24,1.65,14713.0,United Kingdom
550542,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,4/19/2011 11:37,3.29,,United Kingdom
550447,21718,RED METAL BEACH SPADE ,1,4/18/2011 12:36,1.25,16033.0,United Kingdom
552323,23068,ALUMINIUM STAMPED HEART,8,5/9/2011 9:33,2.49,16756.0,United Kingdom
559506,20986,BLUE CALCULATOR RULER,21,7/8/2011 15:17,0.83,,United Kingdom
571850,22750,FELTCRAFT PRINCESS LOLA DOLL,1,10/19/2011 12:54,3.75,14698.0,United Kingdom
562433,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,8/4/2011 17:40,0.55,17677.0,United Kingdom
549251,84760S,SMALL HANGING GLASS+ZINC LANTERN,4,4/7/2011 12:16,1.45,14449.0,United Kingdom
570455,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,10/10/2011 15:27,0.83,14529.0,United Kingdom
537237,22695,WICKER WREATH SMALL,1,12/6/2010 9:58,3.36,,United Kingdom
566008,21158,MOODY GIRL DOOR HANGER ,4,9/8/2011 12:04,0.39,16426.0,United Kingdom
564646,23204,CHARLOTTE BAG APPLES DESIGN,10,8/26/2011 13:39,2.46,,United Kingdom
552520,47590B,PINK HAPPY BIRTHDAY BUNTING,1,5/9/2011 16:34,10.79,,United Kingdom
548642,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,4/1/2011 13:00,2.95,17287.0,United Kingdom
555851,22297,HEART IVORY TRELLIS SMALL,4,6/7/2011 13:37,1.25,13050.0,United Kingdom
540268,20728,LUNCH BAG CARS BLUE,10,1/6/2011 11:25,1.65,13458.0,United Kingdom
575176,21326,AGED GLASS SILVER T-LIGHT HOLDER,4,11/8/2011 18:29,1.63,,United Kingdom
547381,21828,EIGHT PIECE SNAKE  SET,8,3/22/2011 15:25,1.25,18041.0,United Kingdom
546415,84879,ASSORTED COLOUR BIRD ORNAMENT,6,3/13/2011 10:27,1.69,17975.0,United Kingdom
577078,23473,WOODLAND SMALL RED FELT HEART,1,11/17/2011 15:17,1.63,,United Kingdom
552445,23209,LUNCH BAG DOILEY PATTERN ,10,5/9/2011 13:27,1.65,16839.0,United Kingdom
558101,23252,VINTAGE RED ENAMEL TRIM JUG ,4,6/26/2011 13:56,3.75,18112.0,United Kingdom
543543,90010B,BLACK/WHITE GLASS/SILVER BRACELET,1,2/9/2011 15:33,8.95,17843.0,United Kingdom
558096,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,6/26/2011 13:24,3.75,15532.0,United Kingdom
538849,20771,CHRYSANTHEMUM  JOURNAL,3,12/14/2010 13:31,2.55,14415.0,United Kingdom
538566,22549,PICTURE DOMINOES,1,12/13/2010 11:21,3.36,,United Kingdom
538524,90134,OLD ROSE COMBO BEAD NECKLACE,7,12/13/2010 9:35,2.96,,United Kingdom
571797,22698,PINK REGENCY TEACUP AND SAUCER,2,10/19/2011 11:41,5.79,,United Kingdom
547715,22555,PLASTERS IN TIN STRONGMAN,12,3/25/2011 8:50,1.65,12520.0,Germany
573345,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,10/30/2011 12:14,1.25,17609.0,United Kingdom
547250,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,3/22/2011 9:30,5.79,,United Kingdom
556341,48194,DOORMAT HEARTS,2,6/10/2011 11:36,7.95,16614.0,United Kingdom
560385,47599B,BLUE PARTY BAGS ,5,7/18/2011 12:53,2.1,14583.0,United Kingdom
538707,21485,RETROSPOT HEART HOT WATER BOTTLE,2,12/14/2010 10:38,4.95,17894.0,United Kingdom
558810,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,5,7/4/2011 11:11,2.46,,United Kingdom
568553,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,9/27/2011 15:17,1.25,15674.0,United Kingdom
581420,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,12/8/2011 15:09,0.83,16358.0,United Kingdom
563572,20763,DAISY SKETCHBOOK ,1,8/17/2011 15:00,3.75,16734.0,United Kingdom
546394,22090,PAPER BUNTING RETROSPOT,6,3/11/2011 14:26,2.95,17164.0,United Kingdom
542597,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,1/30/2011 10:33,1.69,16326.0,United Kingdom
558888,23050,RECYCLED ACAPULCO MAT GREEN,5,7/4/2011 15:29,8.25,14056.0,United Kingdom
578319,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12,11/23/2011 16:48,2.1,15393.0,United Kingdom
576855,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,11/16/2011 15:51,4.25,17757.0,United Kingdom
560863,22551,PLASTERS IN TIN SPACEBOY,1,7/21/2011 13:53,1.65,12748.0,United Kingdom
578012,22138,BAKING SET 9 PIECE RETROSPOT ,12,11/22/2011 12:54,4.95,14768.0,United Kingdom
543367,85099F,JUMBO BAG STRAWBERRY,10,2/7/2011 14:33,1.95,18225.0,United Kingdom
555573,22776,SWEETHEART CAKESTAND 3 TIER,1,6/5/2011 15:46,9.95,15349.0,United Kingdom
550464,21059,PARTY INVITES DINOSAURS,3,4/18/2011 13:30,0.85,16550.0,United Kingdom
540239,22451,SILK PURSE BABUSHKA RED,6,1/5/2011 14:48,3.35,12682.0,France
567077,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,9/16/2011 12:34,1.25,18122.0,United Kingdom
C545436,22383,LUNCH BAG SUKI DESIGN ,-1,3/2/2011 15:52,1.65,13093.0,United Kingdom
550206,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,4/15/2011 10:38,2.08,,United Kingdom
541827,22378,WALL TIDY RETROSPOT ,4,1/21/2011 17:05,1.63,,United Kingdom
550215,20978,36 PENCILS TUBE SKULLS,1,4/15/2011 10:43,2.46,,United Kingdom
550532,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,4/19/2011 11:02,2.25,14606.0,United Kingdom
564432,23298,SPOTTY BUNTING,3,8/25/2011 11:40,4.95,13517.0,United Kingdom
566424,23351,ROLL WRAP 50'S CHRISTMAS,12,9/12/2011 14:15,1.25,13309.0,United Kingdom
578827,22795,SWEETHEART RECIPE BOOK STAND,1,11/25/2011 14:25,13.29,,United Kingdom
545883,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,3/7/2011 15:40,2.95,15974.0,United Kingdom
580058,23202,JUMBO BAG VINTAGE LEAF,10,12/1/2011 13:19,2.08,14367.0,United Kingdom
543826,22264,FELT FARM ANIMAL WHITE BUNNY ,1,2/14/2011 9:41,1.63,,United Kingdom
562389,21061,PARTY INVITES FOOTBALL,12,8/4/2011 15:55,0.85,16531.0,United Kingdom
547841,21175,GIN + TONIC DIET METAL SIGN,2,3/27/2011 11:02,2.55,16923.0,United Kingdom
560228,21159,MOODY BOY  DOOR HANGER ,24,7/15/2011 17:29,0.39,17750.0,United Kingdom
574561,22995,TRAVEL CARD WALLET SUKI,2,11/4/2011 15:52,0.83,,United Kingdom
571673,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,10/18/2011 13:19,0.29,13991.0,United Kingdom
561217,22697,GREEN REGENCY TEACUP AND SAUCER,6,7/25/2011 17:09,5.79,,United Kingdom
541288,85144,JARDIN ETCHED GLASS CHEESE DISH,1,1/17/2011 13:21,7.25,14525.0,United Kingdom
575491,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,11/9/2011 17:47,2.95,15531.0,United Kingdom
553546,22457,NATURAL SLATE HEART CHALKBOARD ,144,5/17/2011 15:42,2.55,12415.0,Australia
C540307,22083,PAPER CHAIN KIT RETROSPOT,-36,1/6/2011 12:58,2.95,15823.0,United Kingdom
545217,35915C,PEACH KNITTED HEN ,2,2/28/2011 16:59,0.83,,United Kingdom
569100,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,9/30/2011 12:19,4.15,12748.0,United Kingdom
572830,23322,LARGE WHITE HEART OF WICKER,6,10/26/2011 11:36,2.95,16208.0,United Kingdom
536987,72127,COLUMBIAN CANDLE ROUND ,1,12/3/2010 14:54,1.25,17198.0,United Kingdom
563909,22698,PINK REGENCY TEACUP AND SAUCER,3,8/21/2011 12:36,2.95,15701.0,United Kingdom
549901,21212,PACK OF 72 RETROSPOT CAKE CASES,2,4/12/2011 16:17,0.55,17180.0,United Kingdom
545024,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2/25/2011 14:38,10.79,,United Kingdom
563353,22689,DOORMAT MERRY CHRISTMAS RED ,2,8/15/2011 14:32,7.95,15480.0,Malta
577698,23096,PETIT TRAY CHIC,2,11/21/2011 12:05,1.65,14963.0,United Kingdom
577768,22446,PIN CUSHION BABUSHKA PINK,3,11/21/2011 15:18,2.46,,United Kingdom
545695,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,3/6/2011 14:15,1.49,17050.0,United Kingdom
566272,23412,HEART MIRROR ANTIQUE WHITE,4,9/11/2011 13:51,7.5,14487.0,United Kingdom
541493,20675,BLUE POLKADOT BOWL,2,1/18/2011 14:29,1.63,,United Kingdom
569699,23504,PLAYING CARDS JUBILEE UNION JACK,3,10/5/2011 15:52,1.25,12723.0,France
574253,22573,STAR WOODEN CHRISTMAS DECORATION,12,11/3/2011 13:30,0.85,15252.0,United Kingdom
566451,21636,MADRAS NOTEBOOK MEDIUM,2,9/12/2011 16:14,0.75,18069.0,United Kingdom
542664,20966,SANDWICH BATH SPONGE,1,1/31/2011 12:14,2.46,,United Kingdom
564356,22383,LUNCH BAG SUKI DESIGN ,2,8/24/2011 15:47,1.65,13969.0,United Kingdom
563094,21390,FILIGRIS HEART WITH BUTTERFLY,24,8/11/2011 17:35,1.25,14525.0,United Kingdom
575143,22595,GINGHAM HEART DECORATION,12,11/8/2011 15:37,0.85,13643.0,United Kingdom
553678,23167,SMALL CERAMIC TOP STORAGE JAR ,12,5/18/2011 13:00,0.83,14009.0,United Kingdom
580727,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,12/5/2011 17:17,4.13,14096.0,United Kingdom
